id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
2000;1957;2025;30.7942;28.8329;1.06802;277;8.9952;1.4915;0.124878;1.89938;0.0944629;2.28018;0.208924;0.660479;0.0862942;3;3;22;0
2001;1958;1975;29.5257;28.7924;1.02547;236;7.99305;1.30301;0.295614;1.75108;0.161331;2.21484;0.340003;0.597929;0.144218;3;3;27;0
2002;1958;1967;18.3513;17.6415;1.04023;151;8.22831;1.2054;0.27754;1.80415;0.0805628;2.23605;0.127003;0.54399;0.135767;3;3;14;0
2003;1959;1987;19.606;17.7201;1.10643;168;8.56879;1.39711;0.202044;1.82775;0.109571;2.20289;0.178124;0.637626;0.0979502;3;3;16;0
2004;1960;1961;28.4488;27.5479;1.0327;405;14.2361;1.64588;0.188566;2.34466;0.185675;2.93238;0.298166;0.563405;0.0579625;3;3;21;0
2005;1960;2040;39.6538;39.0968;1.01425;1177;29.6819;2.58293;0.0867923;3.2793;0.0648495;3.93058;0.269837;0.660611;0.0548052;3;3;28;0
2006;1961;1974;9.16011;9.0;1.01779;85;9.27936;1.23554;0.231055;1.97088;0.0770016;2.59889;0.149626;0.473691;0.0740235;3;3;6;0
2007;1962;2010;17.3682;16.8226;1.03243;370;21.3033;2.24767;0.245612;2.76946;0.135615;3.23553;0.36679;0.709811;0.145657;3;3;14;0
2008;1963;2035;25.3392;24.931;1.01637;220;8.68222;1.41417;0.134842;1.76337;0.0771684;2.1062;0.241088;0.681275;0.106362;3;3;22;0
2009;1965;2013;24.8542;24.5967;1.01047;342;13.7603;1.74376;0.131868;2.31262;0.0647592;2.8127;0.0993502;0.621318;0.0580737;3;3;17;0
2010;1968;2042;27.4201;26.4197;1.03787;237;8.6433;1.39858;0.157001;1.75817;0.088716;2.10816;0.219022;0.671467;0.10655;3;3;24;0
2011;1969;2009;32.0674;28.802;1.11337;303;9.44884;1.3798;0.237259;1.96364;0.55188;2.65086;1.23246;0.577278;0.176208;3;3;27;0
2012;1970;1981;21.3703;20.8859;1.02319;191;8.93762;1.43399;0.156681;1.87385;0.0991886;2.29522;0.175674;0.627755;0.079003;3;3;16;0
2013;1970;2004;23.9781;23.5797;1.0169;210;8.758;1.51385;0.143055;1.93602;0.062116;2.37341;0.174194;0.640671;0.0730732;3;3;15;0
2014;1971;1984;8.14921;8.12404;1.0031;34;4.17218;1.02836;0.33239;1.56371;0.0937553;1.92556;0.211953;0.547238;0.191692;3;3;4;0
2015;1972;2021;17.6026;16.0416;1.09731;247;14.032;1.70964;0.156032;2.32412;0.0825483;2.78774;0.171701;0.616142;0.0714678;3;3;13;0
2016;1973;1978;6.43039;6.0185;1.06844;96;14.9291;1.82647;0.187555;2.47802;0.171911;3.10957;0.16286;0.586168;0.0348723;3;3;4;0
2017;1975;2037;23.5022;23.0217;1.02087;514;21.8703;2.22696;0.165456;2.80486;0.0942146;3.41963;0.244184;0.654602;0.0687742;3;3;18;0
2018;1976;2096;43.282;42.7317;1.01288;604;13.955;1.6946;0.151444;2.23687;0.0603847;2.67548;0.119011;0.635615;0.0724742;3;3;40;0
2019;1976;1994;24.2381;23.8537;1.01611;218;8.9941;1.32849;0.222307;1.86867;0.117554;2.30546;0.187938;0.580885;0.11392;3;3;19;0
2020;1977;2012;33.4313;32.7109;1.02203;768;22.9725;1.9727;0.505591;2.86138;0.538462;3.66789;0.653038;0.541847;0.116558;3;3;30;0
2021;1978;2005;24.0138;23.5372;1.02025;337;14.0336;1.70945;0.106038;2.27291;0.0755113;2.74149;0.157319;0.625793;0.0550375;3;3;20;0
2022;1979;2057;45.2149;38.313;1.18014;440;9.7313;1.42398;0.195887;1.97056;0.186313;2.47111;0.414924;0.587814;0.102393;3;3;31;0
2023;1980;2045;23.0804;22.4944;1.02605;194;8.4054;1.14267;0.352534;1.82674;0.108712;2.46238;0.22108;0.472582;0.164541;3;3;20;0
2024;1981;2005;9.85157;9.67816;1.01792;129;13.0944;1.68044;0.138979;2.36417;0.0545802;2.8615;0.153624;0.590407;0.0714684;3;3;6;0
2025;1982;2018;17.0812;16.8556;1.01338;147;8.60597;1.46328;0.12127;1.94228;0.0977702;2.35722;0.227405;0.625593;0.0728836;3;3;10;0
2026;1982;1988;12.8977;12.5167;1.03044;111;8.6062;1.37503;0.146623;1.87459;0.145956;2.39585;0.337977;0.58561;0.11187;3;3;9;0
2027;1983;2028;14.0779;13.279;1.06016;200;14.2066;1.73066;0.1298;2.32912;0.0880337;2.81194;0.205792;0.618876;0.0663708;3;3;11;0
2028;1984;1995;16.5975;15.906;1.04347;135;8.13378;1.31284;0.279103;1.84982;0.0893442;2.30643;0.165822;0.574277;0.133885;3;3;12;0
2029;1985;1990;9.80954;9.43398;1.03981;74;7.54368;1.2869;0.147073;1.84774;0.055524;2.28769;0.146314;0.565036;0.0747177;3;3;6;0
2030;1986;2039;59.461;50.4216;1.17928;599;10.0738;1.37095;0.195749;1.99694;0.650873;2.56285;1.34455;0.584388;0.130166;3;3;46;0
2031;1987;2072;32.8221;31.7228;1.03465;251;7.64729;0.94342;0.406108;1.7127;0.128084;2.31105;0.270728;0.421936;0.209251;3;3;30;0
2032;1988;2033;16.5864;16.2481;1.02082;145;8.74208;1.32913;0.222075;1.82231;0.0811617;2.23513;0.20836;0.605623;0.142568;3;3;13;0
2033;1989;2002;29.9214;29.0096;1.03143;396;13.2347;1.64168;0.16974;2.19639;0.128272;2.69719;0.175592;0.610074;0.0641299;3;3;27;0
2034;1989;2009;9.3787;9.34522;1.00358;180;19.1924;2.38707;0.203265;2.93916;0.088053;3.57844;0.159945;0.669823;0.0800579;3;3;5;0
2035;1990;2088;44.3085;42.5441;1.04147;388;8.75679;1.3532;0.234226;1.85625;0.118608;2.33974;0.211212;0.584506;0.119588;3;3;35;0
2036;1991;1998;4.35804;4.34613;1.00274;50;11.4731;1.71799;0.0;2.64833;0.0;3.57953;0.0;0.47995;0.0;3;3;1;0
2037;1992;2016;14.1556;13.136;1.07762;122;8.6185;1.31219;0.191006;1.83773;0.0686524;2.32118;0.250542;0.568025;0.0773191;3;3;10;0
2038;1995;2082;39.1055;35.8581;1.09056;373;9.53831;1.26108;0.347119;1.9445;0.483092;2.5633;1.06333;0.537301;0.191639;3;3;32;0
2039;1996;2007;12.6869;11.7473;1.07998;54;4.25637;0.903336;0.161221;1.43019;0.127432;1.84987;0.17034;0.491636;0.0914823;3;3;10;0
2040;1996;2030;13.1499;12.9615;1.01454;106;8.06089;1.23233;0.290437;1.88777;0.126299;2.54815;0.366165;0.499233;0.156523;3;3;9;0
2041;1997;2055;25.5757;25.0799;1.01977;374;14.6233;1.64514;0.157406;2.33403;0.115657;2.89468;0.205169;0.570291;0.0616267;3;3;21;0
2042;1998;2020;10.4809;10.403;1.00749;229;21.8492;2.31354;0.250281;3.01762;0.32361;3.7686;0.707895;0.629628;0.113563;3;3;5;0
2043;1999;2031;28.0092;27.4348;1.02094;390;13.924;1.67943;0.132608;2.25601;0.0819056;2.71924;0.179474;0.619549;0.0565489;2;3;24;0
2044;1999;2003;6.236865;4.46767;1.396;165;28.0582;6.34815;0.4757120280552071;6.34815;0.4757120280552071;6.34815;0.4757120280552071;0.8839201501966409;0.1711931403882059;2;4;6;0
2045;2000;2001;31.5327;29.6367;1.06397;1170;37.1044;2.94676;0.150217;3.61873;0.138516;4.21359;0.247004;0.701119;0.0464074;3;3;27;0
2046;2000;2078;33.2901;32.838;1.01377;1325;39.8017;3.19982;0.169809;3.72675;0.0919342;4.25112;0.154026;0.754097;0.0538341;3;3;28;0
2047;2001;2043;20.5332;19.7906;1.03752;635;30.9256;2.77224;0.166368;3.34529;0.0599684;3.84274;0.160541;0.723566;0.0625376;3;3;14;0
2048;2002;2048;21.9152;21.6076;1.01424;317;14.4648;1.78052;0.102463;2.38682;0.0675096;2.90594;0.149709;0.614453;0.0489941;3;3;14;0
2049;2003;2041;49.2517;45.7773;1.0759;460;9.33977;1.33824;0.37228;2.03664;0.40195;2.78862;1.00025;0.532924;0.192159;4;3;34;0
2050;2003;2074;30.7497;30.1058;1.02139;1820;59.1877;3.94937;0.183416;4.68997;0.0995472;5.37614;0.152689;0.735523;0.0456719;4;3;26;0
2051;2005;2056;28.9378;28.0891;1.03021;636;21.9782;2.35591;0.197125;2.86171;0.0751863;3.36199;0.200196;0.70319;0.0693417;3;3;19;0
2052;2006;2010;10.067;9.9331;1.01348;133;13.2115;1.78945;0.178211;2.43579;0.277804;3.07906;0.521596;0.588767;0.0592913;3;3;6;0
2053;2006;2097;47.0702;44.587;1.05569;879;18.6742;1.71995;0.181604;2.99902;2.28675;4.43315;5.30063;0.559067;0.154267;3;3;36;0
2054;2008;2075;48.6323;45.5168;1.06845;439;9.02691;1.39576;0.185763;1.90556;0.10244;2.36169;0.197251;0.59618;0.0977738;3;3;34;0
2055;2009;2049;17.4754;16.1038;1.08517;360;20.6003;2.22634;0.255754;2.75822;0.142979;3.36538;0.276293;0.667377;0.0992505;3;3;14;0
2056;2010;2053;24.0952;23.8258;1.01131;704;29.2174;2.82177;0.125691;3.3382;0.0398511;3.81915;0.10988;0.739758;0.0445951;3;3;16;0
2057;2011;2015;17.5037;17.0;1.02963;141;8.05545;1.28633;0.266296;1.85198;0.053766;2.29343;0.178499;0.570241;0.142678;3;3;12;0
2058;2012;2119;42.945;42.0595;1.02105;3294;76.7028;4.43264;0.169954;5.25522;0.439231;6.82064;2.46838;0.703975;0.152958;3;3;41;0
2059;2013;2038;13.5721;13.3417;1.01727;205;15.1046;1.81063;0.181997;2.40652;0.0494301;2.8619;0.0751658;0.633954;0.0728243;3;3;9;0
2060;2014;2025;11.3142;11.1605;1.01377;266;23.5103;2.35453;0.718417;3.03994;0.941719;3.94138;1.34046;0.622045;0.116712;3;3;7;0
2061;2014;2099;36.9158;35.6931;1.03426;2804;75.9566;4.63095;0.134274;5.21399;0.0760134;5.7832;0.111614;0.801121;0.0297293;3;3;29;0
2062;2015;2022;18.5074;18.0893;1.02311;326;17.6146;1.71804;0.179735;2.43179;0.437494;3.16142;0.925139;0.571378;0.112658;3;3;13;0
2063;2017;2079;31.6999;30.5941;1.03614;2819;88.9277;4.94038;0.202532;5.66135;0.11787;6.32125;0.145086;0.782317;0.0444376;3;3;25;0
2064;2017;2018;22.3717;18.3455;1.21947;466;20.8298;1.82559;1.15226;2.87037;1.42157;4.18144;2.46822;0.522213;0.243674;3;3;18;0
2065;2019;2024;55.689;44.4781;1.25205;843;15.1377;1.72817;0.132069;2.3951;0.488832;3.09517;1.39444;0.599538;0.103726;3;4;46;0
2066;2019;2041;17.3466;16.7133;1.03789;237;13.6626;1.80337;0.145445;2.34177;0.0998225;2.8074;0.115186;0.641958;0.0394901;3;3;11;0
2067;2020;2070;39.808;36.5194;1.09005;2043;51.3213;3.60171;0.199458;4.24396;0.116535;4.90593;0.262637;0.737436;0.0690393;3;3;30;0
2068;2021;2057;42.8534;42.2335;1.01468;608;14.1879;1.69179;0.15066;2.26169;0.079639;2.74188;0.107753;0.6181;0.0611699;3;3;37;0
2069;2022;2103;31.567;30.1993;1.04529;1919;60.7913;3.76076;0.276418;4.62969;0.128326;5.42695;0.162521;0.694636;0.0669783;3;3;28;0
2070;2026;2048;34.7544;33.4166;1.04004;303;8.71831;1.34113;0.222652;1.90207;0.101659;2.33867;0.211748;0.575559;0.0944585;3;3;23;0
2071;2027;2058;29.1909;28.8714;1.01107;257;8.80412;1.41172;0.121644;1.85644;0.0564962;2.30817;0.181894;0.616637;0.0826315;3;3;23;0
2072;2028;2081;24.3886;24.0509;1.01404;346;14.1869;1.63272;0.158837;2.25309;0.0975604;2.74062;0.214044;0.60034;0.0807442;3;3;21;0
2073;2029;2050;48.3422;46.7868;1.03325;409;8.46051;1.23093;0.274723;1.78818;0.142339;2.2758;0.313519;0.549845;0.134281;2;3;44;0
2074;2029;2032;5.8036200000000004;4.0078;1.44808;63;11.16273;3.43745;0.25759264496846257;3.43745;0.25759264496846257;3.43745;0.25759264496846257;0.6565012303015927;0.12714780266051712;2;3;7;0
2075;2033;2068;21.4029;21.2525;1.00708;306;14.2971;1.85707;0.0732769;2.35163;0.0732129;2.84364;0.134344;0.654577;0.0414528;3;3;14;0
2076;2034;2059;16.9638;16.6733;1.01742;149;8.78343;1.42023;0.135152;1.86185;0.0793413;2.349;0.205961;0.607357;0.0639376;3;3;13;0
2077;2036;2053;14.1123;13.9284;1.0132;147;10.4165;1.48664;0.219148;1.98406;0.297228;2.55591;0.694432;0.603549;0.116762;3;3;10;0
2078;2037;2055;38.1357;37.314;1.02202;1089;28.5559;2.53179;0.0657805;3.14301;0.12978;3.75465;0.18047;0.675824;0.0361948;3;3;35;0
2079;2037;2039;13.2904;12.8452;1.03466;182;13.694;1.61534;0.121188;2.31112;0.119421;2.83183;0.291777;0.577821;0.0824943;3;3;9;0
2080;2038;2066;21.4924;21.1896;1.01429;303;14.098;1.73203;0.156033;2.32574;0.0851969;2.81289;0.191156;0.619591;0.0786313;3;3;16;0
2081;2039;2061;19.0924;18.7439;1.01859;173;9.06121;1.47168;0.124855;1.93455;0.081952;2.42398;0.215057;0.613159;0.083766;3;3;12;0
2082;2040;2056;34.2696;31.9913;1.07122;921;26.8751;2.58162;0.133983;3.06516;0.180082;3.69015;0.198214;0.700247;0.0280565;3;3;30;0
2083;2040;2058;31.8385;31.1912;1.02075;469;14.7306;1.76853;0.113821;2.30709;0.116642;2.74732;0.24587;0.648043;0.0628799;3;3;26;0
2084;2041;2100;21.1955;20.8006;1.01898;171;8.06774;1.43775;0.109284;1.72124;0.0606829;2.04626;0.188384;0.710883;0.0989398;3;3;19;0
2085;2042;2085;29.5491;29.2746;1.00938;269;9.10348;1.44353;0.151535;1.90338;0.0505342;2.28792;0.144029;0.633592;0.0779704;3;3;20;0
2086;2043;2149;65.6009;48.7237;1.34639;1563;23.8259;2.18584;0.756011;2.84886;0.732096;3.45369;0.803699;0.618369;0.131802;3;3;48;0
2087;2044;2060;15.363;14.9406;1.02827;133;8.65719;1.51177;0.244344;1.93913;0.0664855;2.30194;0.14687;0.662775;0.121087;3;3;9;0
2088;2045;2075;24.3054;23.7908;1.02163;211;8.68122;1.49933;0.108413;1.93077;0.0869184;2.34907;0.181718;0.642538;0.0694275;3;3;15;0
2089;2046;2052;26.1971;24.9199;1.05125;372;14.2;1.74082;0.183459;2.30574;0.115073;2.83657;0.136038;0.614653;0.0667616;3;3;21;0
2090;2046;2086;26.021;25.2653;1.02991;388;14.911;1.84073;0.0886732;2.42177;0.105729;2.95056;0.24611;0.628708;0.0638828;3;3;16;0
2091;2047;2051;6.28655;5.91608;1.06262;53;8.4307;1.53121;0.0451565;1.9128;0.0928028;2.42029;0.255795;0.637483;0.0462885;3;3;4;0
2092;2048;2110;28.4581;27.3861;1.03914;416;14.618;1.69225;0.157444;2.29383;0.0826856;2.76348;0.159857;0.615679;0.0782853;3;3;22;0
2093;2049;2129;39.5882;39.1024;1.01242;1174;29.6553;2.69109;0.138447;3.28265;0.0598417;3.84035;0.124666;0.70191;0.0499629;3;3;29;0
2094;2049;2050;23.0953;21.9317;1.05305;343;14.8515;1.72923;0.136393;2.32201;0.112249;2.80754;0.18388;0.617451;0.0525203;3;3;19;0
2095;2050;2125;38.3549;37.6563;1.01855;625;16.2952;1.5806;0.14253;2.63185;0.647202;3.89321;2.02875;0.479393;0.152478;3;3;30;0
2096;2051;2064;16.1822;13.8924;1.16482;138;8.52788;1.43726;0.116534;1.90852;0.121135;2.40686;0.250469;0.605644;0.0918897;3;3;11;0
2097;2052;2054;15.2432;14.0712;1.08329;133;8.72519;1.21765;0.347558;1.84711;0.167507;2.33864;0.318417;0.53178;0.166147;3;3;13;0
2098;2052;2069;12.6975;12.4499;1.01989;103;8.11184;1.45977;0.149001;1.91812;0.0976142;2.4203;0.229519;0.60851;0.08564;3;3;8;0
2099;2053;2087;12.3753;11.7284;1.05515;339;27.3933;2.41773;0.259918;3.15395;0.160335;3.85945;0.251983;0.630062;0.0879652;3;3;10;0
2100;2055;2099;51.2217;49.7125;1.03036;1537;30.0068;2.68045;0.178625;3.26053;0.180583;3.86119;0.31113;0.696615;0.0521389;3;3;42;0
2101;2056;2066;12.1563;11.5902;1.04884;175;14.3958;1.72873;0.160327;2.36025;0.160904;2.92551;0.148953;0.591735;0.0551929;3;3;8;0
2102;2057;2077;10.0978;9.16515;1.10176;204;20.2025;2.32217;0.248066;2.77195;0.0903196;3.31995;0.0884185;0.699948;0.0773306;3;3;8;0
2103;2058;2092;19.2836;17.9784;1.0726;163;8.45276;1.32546;0.266767;1.83472;0.0904936;2.3217;0.25333;0.584762;0.156376;3;3;16;0
2104;2059;2130;26.8158;26.5895;1.00851;395;14.7301;1.60798;0.131657;2.28967;0.0649878;2.83619;0.17884;0.570246;0.0688376;3;3;24;0
2105;2059;2071;17.4999;16.5227;1.05914;140;8.00006;1.33518;0.231351;1.77321;0.119623;2.23093;0.297052;0.609208;0.133741;3;3;15;0
2106;2060;2073;12.1547;11.9303;1.0188;101;8.30955;1.22183;0.291535;1.99239;0.0747633;2.56609;0.166645;0.481256;0.127797;3;3;7;0
2107;2062;2137;42.0556;34.9523;1.20323;391;9.29721;1.38798;0.255548;1.92987;0.0927861;2.44959;0.2447;0.577582;0.137177;3;3;30;0
2108;2063;2083;37.5695;34.5672;1.08685;583;15.5179;1.72477;0.159104;2.40654;0.332189;3.06379;0.852509;0.587729;0.107089;3;3;29;0
2109;2064;2101;15.0293;14.7986;1.01559;129;8.58324;1.48822;0.120145;1.90652;0.047774;2.29457;0.181719;0.655256;0.0927049;3;3;10;0
2110;2065;2094;11.8519;11.804;1.00406;627;52.9028;3.64355;0.192277;4.72252;0.0739368;5.51135;0.13973;0.662425;0.0528324;3;3;7;0
2111;2065;2091;21.947;20.9841;1.04589;261;11.8923;1.47498;0.392719;2.07598;0.586575;2.61014;0.825085;0.580318;0.108611;3;3;16;0
2112;2066;2128;31.5446;30.9785;1.01828;468;14.8361;1.65809;0.147537;2.34652;0.0616038;2.8966;0.173814;0.575697;0.0718431;3;3;22;0
2113;2067;2081;29.7988;29.2784;1.01778;416;13.9603;1.74125;0.124838;2.30615;0.0665718;2.80432;0.115958;0.621977;0.0513647;3;3;22;0
2114;2068;2077;24.9453;24.2143;1.03019;353;14.151;1.72246;0.13252;2.29572;0.0985586;2.75055;0.162417;0.628248;0.0598187;3;3;21;0
2115;2068;2095;25.1882;24.8059;1.01541;214;8.49603;1.36565;0.215556;1.89253;0.107055;2.34878;0.191471;0.586346;0.108353;3;3;16;0
2116;2070;2106;30.6721;30.348;1.01068;1524;49.6869;3.52042;0.156006;4.15924;0.068409;4.74339;0.10625;0.742624;0.038229;3;3;27;0
2117;2072;2118;22.776;21.8021;1.04467;332;14.5768;1.73949;0.150977;2.33517;0.0543019;2.87034;0.137945;0.608562;0.0705482;3;3;17;0
2118;2073;2093;24.0431;23.9653;1.00325;347;14.4324;1.83854;0.106684;2.36036;0.0692287;2.81742;0.102;0.653274;0.0436109;3;3;15;0
2119;2074;2117;18.7125;18.5293;1.00989;1158;61.8837;4.13337;0.167575;4.7874;0.109504;5.43829;0.145859;0.760754;0.039963;3;3;14;0
2120;2074;2089;18.2252;17.1432;1.06311;340;18.6555;1.83031;0.622292;2.62655;0.701301;3.29225;0.855877;0.554991;0.0804196;3;3;15;0
2121;2075;2153;28.3681;27.8687;1.01792;392;13.8183;1.54344;0.0712557;2.22055;0.0700126;2.74786;0.15797;0.563906;0.0477256;3;3;26;0
2122;2076;2095;15.0556;14.7648;1.0197;129;8.56823;1.35675;0.22056;1.88741;0.0783191;2.33266;0.122212;0.585031;0.107363;3;3;11;0
2123;2077;2129;31.6783;30.4138;1.04158;707;22.3181;2.2551;0.180505;2.87875;0.0904968;3.46571;0.17167;0.652884;0.0664122;3;3;23;0
2124;2078;2131;22.8017;22.3259;1.02131;913;40.0409;3.25435;0.142524;3.80614;0.0612935;4.33796;0.13208;0.750872;0.0397035;3;3;16;0
2125;2078;2090;11.9512;11.7898;1.01369;136;11.3796;1.46588;0.373288;2.17067;0.512809;2.8474;0.770204;0.526089;0.110979;3;3;8;0
2126;2079;2178;40.193;39.5601;1.016;3758;93.4989;4.96676;0.186103;5.69456;0.0945278;6.37389;0.0983485;0.779481;0.0330693;3;3;34;0
2127;2080;2140;25.3101;24.3858;1.0379;226;8.92924;1.44485;0.161284;1.86844;0.10187;2.32949;0.307655;0.631608;0.110098;3;3;20;0
2128;2081;2111;18.2705;17.9536;1.01765;384;21.0175;2.40511;0.170605;2.87187;0.0614049;3.33394;0.14027;0.72401;0.0766465;3;3;12;0
2129;2082;2098;10.839;10.7147;1.01159;118;10.8867;1.36591;0.140349;2.29883;0.650515;3.63923;1.96271;0.467408;0.179684;3;3;7;0
2130;2083;2114;27.0279;18.963;1.4253;266;9.84167;1.31956;0.194881;2.03922;0.694918;2.7876;1.62259;0.571807;0.221305;3;4;20;0
2131;2083;2089;9.00004;8.78128;1.02491;119;13.2222;1.66441;0.12929;2.34809;0.058731;2.88871;0.0911836;0.575823;0.0352622;3;3;5;0
2132;2084;2101;27.8535;27.2213;1.02322;239;8.58062;1.20774;0.180661;1.82184;0.0759831;2.28818;0.222484;0.536076;0.113766;3;3;24;0
2133;2085;2109;18.1785;17.9629;1.012;255;14.0276;1.81557;0.127159;2.33131;0.0768346;2.842;0.157374;0.641532;0.0647145;3;3;13;0
2134;2086;2167;50.0539;43.9962;1.13769;601;12.0071;1.54627;0.219286;2.12575;0.321025;2.71728;0.648762;0.587329;0.109284;3;3;39;0
2135;2086;2149;41.4303;37.0;1.11974;890;21.4819;2.28766;0.320852;2.85839;0.0897194;3.39069;0.23169;0.681734;0.129382;3;3;27;0
2136;2087;2093;7.81838;7.48331;1.04478;105;13.4299;1.59367;0.147547;2.39103;0.310371;3.13135;0.571988;0.51589;0.0386563;3;3;5;0
2137;2087;2163;32.1579;30.0537;1.07002;964;29.9771;2.52537;0.127724;3.27308;0.0888631;3.99637;0.111414;0.632833;0.0427865;3;3;26;0
2138;2089;2114;19.9011;19.4249;1.02451;165;8.29098;1.33413;0.212565;1.89719;0.128542;2.38215;0.238327;0.565967;0.104619;3;4;13;0
2139;2091;2112;15.5005;14.7498;1.0509;139;8.96747;1.51;0.172574;1.93708;0.102324;2.34299;0.180073;0.648879;0.0927567;3;3;10;0
2140;2093;2108;26.4171;26.164;1.00967;227;8.59292;1.37965;0.201114;1.86606;0.071875;2.2847;0.154338;0.606597;0.0992096;3;3;19;0
2141;2094;2146;24.98;24.8194;1.00647;441;17.6541;1.86778;0.460161;2.49292;0.525185;3.13977;0.759531;0.600276;0.0762212;3;3;19;0
2142;2094;2113;29.9056;29.229;1.02315;1798;60.1226;3.84981;0.231028;4.57975;0.142736;5.24196;0.135563;0.735187;0.0514187;3;3;25;0
2143;2096;2158;26.7799;26.6458;1.00503;253;9.4474;1.44362;0.208201;1.89101;0.0878223;2.26825;0.185255;0.639603;0.102164;3;3;22;0
2144;2096;2134;18.7459;18.5562;1.01022;170;9.06866;1.47814;0.216433;1.93343;0.0843663;2.28859;0.113536;0.648986;0.108978;3;3;13;0
2145;2097;2205;47.4767;43.7035;1.08634;525;11.0581;1.49926;0.243002;2.02189;0.440951;2.6083;1.06465;0.613475;0.134162;3;3;42;0
2146;2098;2111;48.9214;47.9375;1.02053;437;8.9327;1.28653;0.189829;1.84861;0.164193;2.3124;0.28494;0.56373;0.103468;3;3;42;0
2147;2099;2238;60.5327;59.1138;1.024;3887;64.2132;3.89055;0.250385;4.68382;0.108004;5.43645;0.221963;0.717649;0.064087;3;3;53;0
2148;2100;2152;21.7097;20.4695;1.06059;195;8.98216;1.25228;0.256097;1.83167;0.197335;2.38856;0.453005;0.536693;0.127097;3;3;19;0
2149;2101;2127;20.6792;20.347;1.01633;307;14.8458;1.81782;0.124454;2.38243;0.0360722;2.86866;0.0874486;0.634811;0.0543958;3;3;14;0
2150;2102;2104;18.26;17.426;1.04786;134;7.33845;1.46672;0.0996601;1.69631;0.121252;2.03895;0.280847;0.730576;0.0954191;3;3;15;0
2151;2102;2127;17.5623;17.2079;1.0206;149;8.48409;1.37743;0.140176;1.91009;0.0626851;2.4024;0.137512;0.574461;0.0600185;3;3;11;0
2152;2103;2204;43.7234;43.0581;1.01545;2766;63.2614;4.09947;0.14921;4.687;0.116101;5.27299;0.209405;0.778886;0.0457215;3;3;40;0
2153;2105;2109;14.906;14.7949;1.00751;192;12.8807;1.5965;0.122146;2.2684;0.0920002;2.80163;0.140473;0.572058;0.0604297;3;3;10;0
2154;2105;2106;29.4393;28.7151;1.02522;426;14.4704;1.58714;0.340566;2.29307;0.416941;2.92886;0.588227;0.544233;0.0436545;3;3;27;0
2155;2106;2113;24.9254;24.1707;1.03123;1129;45.2951;3.28676;0.313121;4.03819;0.179366;4.74049;0.197816;0.693651;0.0638842;3;3;21;0
2156;2107;2135;31.5468;31.1056;1.01419;285;9.03419;1.47171;0.159269;1.89773;0.0817997;2.25429;0.17943;0.657004;0.0895887;3;3;22;0
2157;2108;2136;15.0087;14.4914;1.0357;134;8.92815;1.47535;0.156432;1.90841;0.0946888;2.33901;0.209341;0.635755;0.0850013;3;3;10;0
2158;2109;2154;19.4573;19.3017;1.00806;173;8.89129;1.40721;0.169728;1.87576;0.0726814;2.36981;0.176749;0.599269;0.0972624;3;3;14;0
2159;2111;2120;23.6192;23.388;1.00988;468;19.8144;2.20615;0.217834;2.71031;0.139861;3.29187;0.117659;0.67102;0.0715419;3;3;20;0
2160;2113;2123;9.7616;9.58007;1.01895;289;29.6058;2.66707;0.128621;3.47445;0.300185;4.22223;0.580405;0.639736;0.0626207;3;3;6;0
2161;2114;2116;5.95633;5.93633;1.00337;39;6.54766;1.49072;0.0419518;2.02922;0.0820744;2.93065;0.274232;0.511806;0.0335767;4;3;2;0
2162;2114;2121;7.69879;7.45027;1.03336;42;5.4554;0.981461;0.132488;1.78345;0.137488;2.37429;0.380463;0.435337;0.138389;4;3;3;0
2163;2115;2122;12.1693;11.3235;1.07469;99;8.13524;1.16791;0.399452;1.82369;0.151208;2.44172;0.322348;0.485635;0.162288;3;3;9;0
2164;2117;2187;31.6695;31.2801;1.01245;1951;61.6051;4.03545;0.201809;4.7286;0.0875749;5.39667;0.151401;0.748517;0.0455337;3;3;23;0
2165;2117;2122;9.19327;9.11042;1.00909;180;19.5795;2.17238;0.542469;2.94524;0.705593;3.69697;0.929287;0.605677;0.122626;3;3;6;0
2166;2118;2132;17.805;17.6635;1.00801;235;13.1985;1.77458;0.120691;2.28457;0.0579401;2.75215;0.0961123;0.646016;0.0545467;3;3;13;0
2167;2119;2265;69.358;68.6076;1.01094;5458;78.6932;4.56495;0.105026;5.20737;0.0575612;5.78727;0.0921564;0.789019;0.0230641;3;3;58;0
2168;2119;2160;35.8997;34.1906;1.04999;600;16.7132;1.74336;0.59572;2.4508;0.720204;3.1366;1.15072;0.565009;0.0660428;3;3;31;0
2169;2120;2143;17.1343;16.8589;1.01633;356;20.7771;2.13564;0.288574;2.77198;0.121308;3.37134;0.169879;0.63688;0.104061;3;3;14;0
2170;2121;2157;16.2245;13.2162;1.22763;143;8.81384;1.32159;0.292247;1.95265;0.112699;2.48431;0.343591;0.553129;0.170243;3;3;12;0
2171;2122;2148;17.6983;17.2337;1.02696;252;14.2387;1.84555;0.078926;2.36857;0.0632988;2.87048;0.100397;0.643625;0.0331759;3;3;12;0
2172;2123;2143;44.654;44.2368;1.00943;936;20.9612;2.09566;0.144861;2.73691;0.0775509;3.35117;0.145941;0.626742;0.0539887;3;3;37;0
